w_ex,w_trip,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,var_id,CLS,wp_int,wp_catch,prim1_common,PARTY,INTSITE,TIME,PRT_CODE,CLS_ID,date,date_time_mrip,w_psu,w_int,ALMACO JACK_claim,ALMACO JACK_release,ATLANTIC SHARPNOSE SHARK_claim,ATLANTIC SHARPNOSE SHARK_release,BANDED RUDDERFISH_claim,BANDED RUDDERFISH_release,BLACK GROUPER_claim,BLACK GROUPER_release,BLACK SEA BASS_claim,BLACK SEA BASS_release,BLACKFIN TUNA_claim,BLACKFIN TUNA_release,BLACKTIP SHARK_claim,BLACKTIP SHARK_release,BLUEFISH_claim,BLUEFISH_release,COBIA_claim,COBIA_release,DOLPHIN_claim,DOLPHIN_release,GAG_claim,GAG_release,GRAY SNAPPER_claim,GRAY SNAPPER_release,GRAY TRIGGERFISH_claim,GRAY TRIGGERFISH_release,GREAT BARRACUDA_claim,GREAT BARRACUDA_release,GREATER AMBERJACK_claim,GREATER AMBERJACK_release,HOGFISH_claim,HOGFISH_release,KING MACKEREL_claim,KING MACKEREL_release,LANE SNAPPER_claim,LANE SNAPPER_release,LEMON SHARK_claim,LEMON SHARK_release,LIONFISH_claim,LIONFISH_release,LITTLE TUNNY_claim,LITTLE TUNNY_release,LITTLEHEAD PORGY_claim,LITTLEHEAD PORGY_release,MUTTON SNAPPER_claim,MUTTON SNAPPER_release,RED DRUM_claim,RED DRUM_release,RED GROUPER_claim,RED GROUPER_release,RED PORGY_claim,RED PORGY_release,RED SNAPPER_claim,RED SNAPPER_release,SAILFISH_claim,SAILFISH_release,SAND SEATROUT_claim,SAND SEATROUT_release,SCAMP_claim,SCAMP_release,SHEEPSHEAD_claim,SHEEPSHEAD_release,SPANISH MACKEREL_claim,SPANISH MACKEREL_release,SPINNER SHARK_claim,SPINNER SHARK_release,SPOTTED SEATROUT_claim,SPOTTED SEATROUT_release,TRIPLETAIL_claim,TRIPLETAIL_release,VERMILION SNAPPER_claim,VERMILION SNAPPER_release,WAHOO_claim,WAHOO_release,WHITE GRUNT_claim,WHITE GRUNT_release,WHITEBONE PORGY_claim,WHITEBONE PORGY_release,YELLOWTAIL SNAPPER_claim,YELLOWTAIL SNAPPER_release,mrip_non_cls_claim,mrip_non_cls_release,wave_year
4,258.62971298510536,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517006a,3,2017051215wdS:8AM-8PM,Y,551.771659571377,551.771659571377,NA,8,693,11:55:00,1572420170517006a,33,2017-05-17,2017-05-17T11:55:00Z,153.9920781020539,1034.5188519404214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,44,3,3_2017
1,258.62971298510536,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517008a,3,2017051215wdS:8AM-8PM,NA,606.233338931164,606.233338931164,SPOTTED SEATROUT,2,693,12:08:00,1572420170517008a,NA,2017-05-17,2017-05-17T12:08:00Z,153.9920781020539,258.62971298510536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,258.62971298510536,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517010a,3,2017051215wdS:8AM-8PM,Y,445.146799623354,445.146799623354,NA,5,693,12:36:00,1572420170517010a,14,2017-05-17,2017-05-17T12:36:00Z,153.9920781020539,258.62971298510536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,3_2017
1.5,258.6297129851054,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517015a,3,2017051215wdS:8AM-8PM,NA,210.831781418272,210.831781418272,NA,3,693,12:50:00,1572420170517015a,NA,2017-05-17,2017-05-17T12:50:00Z,153.9920781020539,387.9445694776581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,11,3_2017
5,258.62971298510536,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517017a,3,2017051215wdS:8AM-8PM,NA,681.87975630621,681.87975630621,NA,5,693,13:12:00,1572420170517017a,NA,2017-05-17,2017-05-17T13:12:00Z,153.9920781020539,1293.1485649255267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,70,10,3_2017
1.2,258.62971298510536,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517018a,3,2017051215wdS:8AM-8PM,Y,530.264155984283,530.264155984283,NA,6,693,13:44:00,1572420170517018a,12,2017-05-17,2017-05-17T13:44:00Z,153.9920781020539,310.3556555821264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,16.4,20,3_2017
1.5,227.4435997889556,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517023a,3,2017051215wdS:8AM-8PM,Y,657.940190525675,657.940190525675,NA,3,693,15:02:00,1572420170517023a,43,2017-05-17,2017-05-17T15:02:00Z,135.42339036864732,341.1653996834334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,121.5,1,3_2017
1.3333333333333333,227.44359978895557,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170517025a,3,2017051215wdS:8AM-8PM,Y,188.102456208065,188.102456208065,NA,8,693,16:31:00,1572420170517025a,200,2017-05-17,2017-05-17T16:31:00Z,135.42339036864732,303.2581330519408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,3_2017
1.6,294.3663882448184,2017051215wdS:8AM-8PM,20173121515724202e5,2017,12,1572420170531001a,3,2017051215wdS:8AM-8PM,NA,1065.27060958619,1065.27060958619,NA,8,3463,14:23:00,1572420170531001a,NA,2017-05-31,2017-05-31T14:23:00Z,270.52580511704133,470.98622119170943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,48,2,3_2017
1,39.20024306071363,2017051215weS:8AM-8PM,20173121515488202e5,2017,12,1548820170527001a,3,2017051215weS:8AM-8PM,NA,12.6329040996842,12.6329040996842,RED SNAPPER,3,4116,11:25:00,1548820170527001a,NA,2017-05-27,2017-05-27T11:25:00Z,10.805778001557549,39.20024306071363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,39.20024306071363,2017051215weS:8AM-8PM,20173121515488202e5,2017,12,1548820170527004a,3,2017051215weS:8AM-8PM,NA,12.6329040996842,12.6329040996842,RED SNAPPER,2,4116,11:36:00,1548820170527004a,NA,2017-05-27,2017-05-27T11:36:00Z,10.805778001557549,39.20024306071363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,39.20024306071363,2017051215weS:8AM-8PM,20173121515488202e5,2017,12,1548820170527006a,3,2017051215weS:8AM-8PM,NA,12.6329040996842,12.6329040996842,RED SNAPPER,3,4116,11:47:00,1548820170527006a,NA,2017-05-27,2017-05-27T11:47:00Z,10.805778001557549,39.20024306071363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3_2017
1,39.20024306071363,2017051215weS:8AM-8PM,20173121515488202e5,2017,12,1548820170527009a,3,2017051215weS:8AM-8PM,NA,12.6329040996842,12.6329040996842,RED SNAPPER,5,4116,12:00:00,1548820170527009a,NA,2017-05-27,2017-05-27T12:00:00Z,10.805778001557549,39.20024306071363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,397.2672714527385,2017051215weS:8AM-8PM,20173121515647203e5,2017,12,1564720170527005a,3,2017051215weS:8AM-8PM,NA,208.719642954692,208.719642954692,REQUIEM SHARK FAMILY,5,4210,13:50:00,1564720170527005a,NA,2017-05-27,2017-05-27T13:50:00Z,162.21548140315127,397.2672714527385,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,397.2672714527385,2017051215weS:8AM-8PM,20173121515647203e5,2017,12,1564720170527010a,3,2017051215weS:8AM-8PM,NA,208.719642954692,208.719642954692,NA,3,4210,13:55:00,1564720170527010a,NA,2017-05-27,2017-05-27T13:55:00Z,162.21548140315127,397.2672714527385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3_2017
1,85.25606869159434,2017051215weS:8AM-8PM,20173121515746201e5,2017,12,1574620170519002a,3,2017051215weS:8AM-8PM,NA,160.879860718994,160.879860718994,SPOTTED SEATROUT,2,854,12:30:00,1574620170519002a,NA,2017-05-19,2017-05-19T12:30:00Z,47.222798074811166,85.25606869159434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3_2017
1,71.48026272237608,2017051225wdS:8AM-8PM,20173122512979202e5,2017,12,1297920170518023a,3,2017051225wdS:8AM-8PM,NA,143.93520373163,143.93520373163,SPOTTED SEATROUT,2,516,16:20:00,1297920170518023a,NA,2017-05-18,2017-05-18T16:20:00Z,46.675264377758594,71.48026272237608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3_2017
2,143.4621914576389,2017051225wdS:8AM-8PM,201731225157432e7,2017,12,1574320170510003a,3,2017051225wdS:8AM-8PM,NA,290.084985251364,290.084985251364,ATLANTIC TARPON,2,976,14:11:00,1574320170510003a,NA,2017-05-10,2017-05-10T14:11:00Z,128.62757267821254,286.9243829152778,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,143.4621914576389,2017051225wdS:8AM-8PM,201731225157432e7,2017,12,1574320170510020a,3,2017051225wdS:8AM-8PM,NA,150.812258048591,150.812258048591,RED DRUM,2,976,16:30:00,1574320170510020a,NA,2017-05-10,2017-05-10T16:30:00Z,128.62757267821254,143.4621914576389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,149.81203590078138,2017051225weS:8AM-8PM,20173122512979202e5,2017,12,1297920170505001a,3,2017051225weS:8AM-8PM,NA,151.275607062278,151.275607062278,RED DRUM,1,3071,15:30:00,1297920170505001a,NA,2017-05-05,2017-05-05T15:30:00Z,58.82850575776111,149.81203590078138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,35.238113752704486,2017051225weS:8AM-8PM,20173122515357202e5,2017,12,1535720170527004a,3,2017051225weS:8AM-8PM,NA,10.4631399121848,10.4631399121848,SPOTTED SEATROUT,3,287,14:54:00,1535720170527004a,NA,2017-05-27,2017-05-27T14:54:00Z,12.309569282855936,35.238113752704486,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3_2017
1,35.238113752704486,2017051225weS:8AM-8PM,20173122515357202e5,2017,12,1535720170527007a,3,2017051225weS:8AM-8PM,NA,44.4681366263494,44.4681366263494,NA,2,287,15:26:00,1535720170527007a,NA,2017-05-27,2017-05-27T15:26:00Z,12.309569282855936,35.238113752704486,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3_2017
1,143.12043832549648,2017051225weS:8AM-8PM,20173122515640202e5,2017,12,1564020170527009a,3,2017051225weS:8AM-8PM,NA,128.031899335171,128.031899335171,NA,2,870,12:37:00,1564020170527009a,NA,2017-05-27,2017-05-27T12:37:00Z,68.94494674718047,143.12043832549648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,39.57785004445116,2017051225weS:8AM-8PM,201731225156472e7,2017,12,1564720170514011a,3,2017051225weS:8AM-8PM,NA,69.5580976134689,69.5580976134689,RED DRUM,4,287,14:58:00,1564720170514011a,NA,2017-05-14,2017-05-14T14:58:00Z,12.29058143762114,39.57785004445116,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,30,29,3_2017
1,39.57785004445116,2017051225weS:8AM-8PM,201731225156472e7,2017,12,1564720170514022a,3,2017051225weS:8AM-8PM,NA,69.5580976134689,69.5580976134689,SPOTTED SEATROUT,4,287,16:10:00,1564720170514022a,NA,2017-05-14,2017-05-14T16:10:00Z,12.29058143762114,39.57785004445116,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3_2017
1,209.75634806540884,2017051225weS:8AM-8PM,201731225156542e7,2017,12,1565420170512001a,3,2017051225weS:8AM-8PM,NA,195.215220204298,195.215220204298,SPOTTED SEATROUT,2,847,12:58:00,1565420170512001a,NA,2017-05-12,2017-05-12T12:58:00Z,148.73791290051958,209.75634806540884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,64.70427686061748,2017051225weS:8AM-8PM,201731225156542e7,2017,12,1565420170512003a,3,2017051225weS:8AM-8PM,NA,195.215220204298,195.215220204298,RED DRUM,4,847,14:40:00,1565420170512003a,NA,2017-05-12,2017-05-12T14:40:00Z,35.46690775896724,64.70427686061748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,64.70427686061748,2017051225weS:8AM-8PM,201731225156542e7,2017,12,1565420170512007a,3,2017051225weS:8AM-8PM,NA,195.215220204298,195.215220204298,SPOTTED SEATROUT,3,847,15:06:00,1565420170512007a,NA,2017-05-12,2017-05-12T15:06:00Z,35.46690775896724,64.70427686061748,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3_2017
1,91.5145385506798,2017051225weS:8AM-8PM,20173122515730201e5,2017,12,1573020170526001a,3,2017051225weS:8AM-8PM,NA,352.736455517454,352.736455517454,SPOTTED SEATROUT,3,840,11:59:00,1573020170526001a,NA,2017-05-26,2017-05-26T11:59:00Z,37.915358097346974,91.5145385506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,91.5145385506798,2017051225weS:8AM-8PM,20173122515730201e5,2017,12,1573020170526006a,3,2017051225weS:8AM-8PM,NA,352.736455517454,352.736455517454,SPOTTED SEATROUT,2,840,12:51:00,1573020170526006a,NA,2017-05-26,2017-05-26T12:51:00Z,37.915358097346974,91.5145385506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,91.5145385506798,2017051225weS:8AM-8PM,20173122515730201e5,2017,12,1573020170526010a,3,2017051225weS:8AM-8PM,NA,352.736455517454,352.736455517454,RED DRUM,2,840,13:14:00,1573020170526010a,NA,2017-05-26,2017-05-26T13:14:00Z,37.915358097346974,91.5145385506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3_2017
2,22.40994801510176,2017051225weS:8AM-8PM,20173122515746203e5,2017,12,1574620170526004a,3,2017051225weS:8AM-8PM,NA,87.0803218252887,87.0803218252887,SPOTTED SEATROUT,4,287,16:00:00,1574620170526004a,NA,2017-05-26,2017-05-26T16:00:00Z,12.185076644098034,44.81989603020352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3_2017
1,364.52453945577963,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516001a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,NA,6,524,12:00:00,1000920170516001a,220,2017-05-16,2017-05-16T12:00:00Z,239.40979042610783,351.7484305951997,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,20,0,0,0,0,0,7,3_2017
1,367.0797612278956,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516007a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,NA,5,524,12:55:00,1000920170516007a,246,2017-05-16,2017-05-16T12:55:00Z,239.40979042610783,367.0797612278956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3_2017
1,28.302673999197427,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516012a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,RED GROUPER,3,524,14:50:00,1000920170516012a,211,2017-05-16,2017-05-16T14:50:00Z,18.459032521925327,28.302673999197427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,9,3_2017
1,28.302673999197427,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516015a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,RED GROUPER,2,524,15:12:00,1000920170516015a,154,2017-05-16,2017-05-16T15:12:00Z,18.459032521925327,28.302673999197427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,3_2017
1,28.302673999197427,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516017a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,RED GROUPER,2,524,16:37:00,1000920170516017a,153,2017-05-16,2017-05-16T16:37:00Z,18.459032521925327,28.302673999197427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3_2017
1,28.302673999197427,2017051235wdS:8AM-8PM,201731235100092e7,2017,12,1000920170516019a,3,2017051235wdS:8AM-8PM,Y,412.931228960601,412.931228960601,NA,4,524,16:50:00,1000920170516019a,187,2017-05-16,2017-05-16T16:50:00Z,18.459032521925327,28.302673999197427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,3_2017
1,344.490302895937,2017051235wdS:8AM-8PM,20173123515466202e5,2017,12,1546620170531001a,3,2017051235wdS:8AM-8PM,NA,345.969832598133,345.969832598133,ATLANTIC TARPON,1,946,12:24:00,1546620170531001a,NA,2017-05-31,2017-05-31T12:24:00Z,316.59020957389225,344.490302895937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3_2017
1,40.78017377667914,2017051235wdS:8AM-8PM,20173123515654202e5,2017,12,1565420170504003a,3,2017051235wdS:8AM-8PM,NA,86.4007936963419,86.4007936963419,NA,2,725,12:32:00,1565420170504003a,NA,2017-05-04,2017-05-04T12:32:00Z,21.861821551338473,40.78017377667914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3_2017
